case_number,court,year,month,pdf_url,civilian_judge,military_judge
OA 51 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2051%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 57 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2057%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 60 of 2009,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2060%20of%202009.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 67 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2067%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 71 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2071%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 72 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2072%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 84 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2084%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 90 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2090%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 94 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2094%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 97 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2097%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 100 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20100%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 102 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20102%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 104 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20104%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 105 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20105%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 113 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20113%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 114 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20114%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 119 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20119%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 133 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20133%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 138 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20138%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 150 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20150%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 155 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20155%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 158 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20158%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 161 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20161%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 165 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20165%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 183 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20183%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 202 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20202%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 205 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20205%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 209 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20209%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 210 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20210%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 217 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20217%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 225 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20225%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 242 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20242%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 245 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20245%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 251 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20251%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 253 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20253%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 270 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20270%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 272 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20272%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 276 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20276%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 288 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20288%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 291 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20291%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 295 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20295%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 329 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20329%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 333 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20333%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 334 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20334%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 338 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20338%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 340 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20340%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 365 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20365%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 380 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20380%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 447 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20447%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 449 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20449%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 461 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20461%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 482 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20482%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 485 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20485%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 487 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20487%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 490 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20490%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 497 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20497%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 524 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20524%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 531 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20531%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 545 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20545%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 553 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20553%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 593 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20593%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 597 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20597%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 614 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20614%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 615 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20615%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 639 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20639%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 725 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20725%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 746 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20746%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 759 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20759%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 793 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20793%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 805 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20805%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 826 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20826%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 837 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20837%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 851 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20851%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 858 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20858%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 859 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20859%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 906 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20906%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 907 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20907%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 948 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20948%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
OA 1111 of 2012,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%201111%20of%202012.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 02 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2002%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 03 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2003%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 06 of 2009,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2006%20of%202009.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 07 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2007%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 17 of 2009,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2017%20of%202009.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 21 of 2009,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2021%20of%202009.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 23 of 2009,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2023%20of%202009.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 26 of 2009,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2026%20of%202009.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 33 of 2009,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2033%20of%202009.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 35 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2035%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 36 of 2009,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2036%20of%202009.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 36 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2036%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 47 of 2009,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2047%20of%202009.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 54 of 2009,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2054%20of%202009.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 54 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2054%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 55 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2055%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 56 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2056%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 58 of 2009,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2058%20of%202009.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 58 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2058%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 62 of 2009,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2062%20of%202009.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 65 of 2009,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2065%20of%202009.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 69 of 2009,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2069%20of%202009.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 70 of 2009,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2070%20of%202009.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 72 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2072%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 74 of 2009,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2074%20of%202009.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 81 of 2009,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2081%20of%202009.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 85 of 2009,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2085%20of%202009.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 86 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2086%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 92 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2092%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 93 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2093%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 94 of 2009,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2094%20of%202009.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 97 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%2097%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 101 of 2009,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%20101%20of%202009.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 105 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%20105%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 106 of 2009,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%20106%20of%202009.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 107 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%20107%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
TA 111 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/TA%20111%20of%202010.pdf,ghanshyam prasad,lt. gen. n. s. brar 
